title,score,developer,publisher,rom_name,size,running_total
Guitar Hero,8.6,Harmonix Music Systems,RedOctane,Guitar Hero (USA).iso,2.1 GiB,335.5 GiB
Kingdom Hearts,8.6,SquareSoft,SquareSoft,Kingdom Hearts (USA).iso,2.8 GiB,338.4 GiB
Onimusha 3: Demon Siege,8.6,Capcom,Capcom,Onimusha 3 - Demon Siege (USA).iso,4.4 GiB,342.7 GiB
Psychonauts,8.6,Double Fine Productions,Majesco,Psychonauts (USA).iso,3.3 GiB,346.0 GiB
Robot Wars: Arenas of Destruction,8.6,Climax Studios,VU Games,Robot Wars - Arenas of Destruction (Europe).bin,493.9 MiB,346.5 GiB
Shadow Hearts: Covenant,8.6,Nautilus,Midway,Shadow Hearts - Covenant (USA) (Disc 2).iso,7.6 GiB,354.1 GiB
Silent Hill 2: Director's Cut,8.6,Creature Labs,Konami,"Silent Hill 2 - Director's Cut (Europe) (En,Fr,De,Es,It).iso",3.6 GiB,357.7 GiB
Viewtiful Joe,8.6,Clover Studio,Capcom,"Viewtiful Joe (Europe, Australia) (En,Fr,De,Es,It).iso",2.8 GiB,360.5 GiB
Baldur's Gate: Dark Alliance,8.6,Snowblind Studios,Interplay,Baldur's Gate - Dark Alliance (USA).iso,3.5 GiB,364.0 GiB
Def Jam: Fight for NY,8.6,Aki Corp.,EA Games,Def Jam - Fight for NY (USA).iso,4.4 GiB,368.4 GiB
Gradius V,8.6,Treasure,Konami,Gradius V (USA).bin,444.3 MiB,368.8 GiB
Hitman: Blood Money,8.6,Io Interactive,Eidos Interactive,Hitman - Blood Money (USA).iso,2.9 GiB,371.7 GiB
Jak II,8.6,Naughty Dog,SCEA,Jak II (USA) (Video Demo).iso,1.2 GiB,372.9 GiB
Medal of Honor: Frontline,8.6,EA LA,EA Games,Medal of Honor - Frontline (USA).iso,3.1 GiB,376.0 GiB
Metal Gear Solid 3: Snake Eater,8.6,KCEJ,Konami,Metal Gear Solid 3 - Snake Eater (USA).iso,4.2 GiB,380.3 GiB
Need for Speed: Underground,8.6,EA Black Box,Electronic Arts,Need for Speed - Underground (USA).iso,2.5 GiB,382.8 GiB
