title,score,developer,publisher,rom_name,size,running_total
Star Wars The Clone Wars: Republic Heroes,6.4,Krome Studios,LucasArts,Star Wars - The Clone Wars - Republic Heroes (USA).iso,1.4 GiB,361.1 GiB
PaRappa the Rapper,6.3,Epics,SCEA,PaRappa the Rapper (USA).iso,359.8 MiB,361.4 GiB
Spider-Man 2 (2005),6.3,Vicarious Visions,Activision,Spider-Man 2 (USA) (v1.01).iso,556.5 MiB,362.0 GiB
ATV Offroad Fury: Blazin' Trails,6.3,Climax Studios,SCEA,ATV Offroad Fury - Blazin' Trails (USA) (v1.01).iso,861.6 MiB,362.8 GiB
Bounty Hounds,6.3,Xpec,Namco Bandai Games,Bounty Hounds (USA).iso,1.1 GiB,363.9 GiB
F1 2009,6.3,Sumo Digital,Codemasters,F1 2009 (USA).iso,652.7 MiB,364.5 GiB
Go! Sudoku,6.3,Sumo Digital,Ubisoft,"Go! Sudoku (USA) (En,Fr,De,Es,It).iso",297.5 MiB,364.8 GiB
LEGO Star Wars III: The Clone Wars,6.3,Traveller's Tales,LucasArts,"LEGO Star Wars III - The Clone Wars (USA) (En,Fr,Es).iso",1.6 GiB,366.4 GiB
Major League Baseball 2K8,6.3,Kush Games,2K Sports,Major League Baseball 2K8 (USA) (v1.02).iso,1.5 GiB,368.0 GiB
Marvel Trading Card Game,6.3,Vicious Cycle,Konami,Marvel Trading Card Game (USA) (v1.02).iso,891.1 MiB,368.8 GiB
Midway Arcade Treasures: Extended Play,6.3,Digital Eclipse,Midway,Midway Arcade Treasures - Extended Play (USA).iso,618.2 MiB,369.4 GiB
Stacked with Daniel Negreanu,6.3,5000ft Inc.,Myelin Media,Stacked with Daniel Negreanu (USA) (v1.02).iso,864.2 MiB,370.3 GiB
The Con,6.3,SCEA,SCEA,"Con, The (USA).iso",818.5 MiB,371.1 GiB
WTF: Work Time Fun,6.3,SCEJ,D3Publisher,WTF - Work Time Fun (USA) (v1.01).iso,419.2 MiB,371.5 GiB
Coded Arms,6.2,Konami,Konami,Coded Arms (USA) (v1.01).iso,175.1 MiB,371.7 GiB
Crazy Taxi: Fare Wars,6.2,Sega,Sega,"Crazy Taxi - Fare Wars (USA) (En,Fr,De,Es,It) (v2.01).iso",530.2 MiB,372.2 GiB
Lord of Arcana,6.2,Access Games,Square Enix,"Lord of Arcana (USA) (En,Fr).iso",767.7 MiB,372.9 GiB
DreamWorks Shrek the Third,6.2,7 Studios,Activision,Shrek the Third (USA) (v1.01).iso,485.8 MiB,373.4 GiB
