title,score,developer,publisher,rom_name,size,running_total
Thunderbirds (2004),4.7,Saffire,VU Games,"Thunderbirds (USA, Europe).gba",4.0 MiB,4.5 GiB
Disney/Pixar Cars,4.6,Rainbow Studios,THQ,Disney Princesas (Spain).gba,8.0 MiB,4.5 GiB
Medal of Honor Underground,4.6,Dreamworks Interactive,Electronic Arts,Medal of Honor - Underground (USA).gba,8.0 MiB,4.5 GiB
R-Type III: The Third Lightning,4.6,Raylight Studios,Destination Software,R-Type III - The Third Lightning (USA).gba,4.0 MiB,4.5 GiB
Scooby-Doo 2: Monsters Unleashed,4.6,Altron,THQ,"Scooby-Doo 2 - Monsters Unleashed (USA, Europe).gba",8.0 MiB,4.5 GiB
Spirit: Stallion of the Cimarron (2002),4.6,Hyperspace Cowgirls,THQ,Spirit - Stallion of the Cimarron - Search for Homeland (USA).gba,4.0 MiB,4.5 GiB
Shrek Swamp Kart Speedway,4.6,Prolific,TDK Mediactive,"Shrek - Swamp Kart Speedway (USA) (En,Fr,De,Es,It,Nl) (Rev 1).gba",8.0 MiB,4.5 GiB
Tak 2: The Staff of Dreams (2004),4.5,Helixe,THQ,Tak 2 - The Staff of Dreams (USA).gba,8.0 MiB,4.5 GiB
Tweety & The Magic Gems,4.5,Kemco,Kemco,Tweety and the Magic Gems (USA).gba,4.0 MiB,4.5 GiB
Dragon Ball Z: Taiketsu,4.5,Webfoot Technologies,Atari SA,Dragon Ball Z - Taiketsu (USA).gba,8.0 MiB,4.5 GiB
Buffy the Vampire Slayer: Wrath of the Darkhul King,4.4,Natsume,THQ,"Buffy the Vampire Slayer - Wrath of the Darkhul King (USA, Europe).gba",4.0 MiB,4.5 GiB
Jurassic Park III: The DNA Factor,4.4,Konami Computer Entertainment Hawaii,Konami,Jurassic Park III - The DNA Factor (USA).gba,8.0 MiB,4.5 GiB
March of the Penguins,4.4,Skyworks Technologies,DSI Games,March of the Penguins (USA).gba,4.0 MiB,4.5 GiB
Mike Tyson Boxing,4.4,Virtucraft,Ubisoft,"Mike Tyson Boxing (USA) (En,Fr,De,Es,It).gba",4.0 MiB,4.5 GiB
Oddworld: Munch's Oddysee,4.4,Oddworld Inhabitants,Microsoft Game Studios,"Oddworld - Munch's Oddysee (USA, Europe).gba",8.0 MiB,4.5 GiB
"Animaniacs: Lights, Camera, Action!",4.3,Warthog,Ignition Entertainment,"Animaniacs - Lights, Camera, Action! (Europe) (En,Fr,De,Es,It).gba",8.0 MiB,4.5 GiB
Justice League: Chronicles,4.3,Full Fat,Midway,Justice League - Chronicles (USA).gba,8.0 MiB,4.6 GiB
MLB Slugfest 20-04,4.3,Criterion Games,Midway,MLB SlugFest 2004 (USA).gba,4.0 MiB,4.6 GiB
Disney Sports: Skateboarding,4.2,KCEO,Konami,Disney Sports - Skateboarding (USA).gba,16.0 MiB,4.6 GiB
Mission: Impossible: Operation Surma,4.2,Paradigm Entertainment,Atari SA,"Mission Impossible - Operation Surma (USA) (En,Fr,Es).gba",4.0 MiB,4.6 GiB
Around the World in 80 Days (2004),4.0,Saffire,Hip Games,Around the World in 80 Days (USA).gba,4.0 MiB,4.6 GiB
Beyblade G-Revolution,4.0,Full Fat,Atari SA,Beyblade G-Revolution (USA).gba,4.0 MiB,4.6 GiB
Dead to Rights,4.0,Namco,Namco,Dead to Rights (USA).gba,8.0 MiB,4.6 GiB
Dr. Seuss' The Cat in the Hat,4.0,Digital Eclipse,VU Games,Dr. Seuss' The Cat in the Hat (USA).gba,4.0 MiB,4.6 GiB
Cartoon Network Speedway,3.9,DC Studios,Majesco,Cartoon Network Speedway (USA).gba,4.0 MiB,4.6 GiB
Sports Illustrated for Kids: Baseball,3.9,Sennari Interactive,Bam Entertainment,Sports Illustrated for Kids - Baseball (USA).gba,4.0 MiB,4.6 GiB
Star Wars: Flight of the Falcon,3.9,Pocket Studios,THQ,Star Wars - Flight of the Falcon (USA).gba,8.0 MiB,4.6 GiB
That's So Raven,3.9,Vicarious Visions,Buena Vista Interactive,That's So Raven (USA).gba,8.0 MiB,4.6 GiB
Yu-Gi-Oh! Destiny Board Traveler,3.9,KCEJ,Konami,Yu-Gi-Oh! - Destiny Board Traveler (USA).gba,8.0 MiB,4.6 GiB
The Ripping Friends: The World's Most Manly Men!,3.8,Software Creations,THQ,"Ripping Friends, The - The World's Most Manly Men! (USA, Europe).gba",4.0 MiB,4.6 GiB
Alex Rider: Stormbreaker,3.7,Altron,THQ,Alex Rider - Stormbreaker (USA).gba,4.0 MiB,4.6 GiB
Defender (Game Boy Advance),3.7,OutLook Entertainment,Midway,F-Zero for Game Boy Advance (Japan).gba,4.0 MiB,4.6 GiB
Gauntlet: Dark Legacy,3.7,Midway,Midway,Gauntlet - Dark Legacy (USA).gba,8.0 MiB,4.6 GiB
Mighty Beanz: Pocket Puzzles,3.7,Radius9,Majesco,Mighty Beanz - Pocket Puzzles (USA).gba,4.0 MiB,4.7 GiB
NFL Blitz 20-02,3.7,Midway,Midway,NFL Blitz 2002 (USA).gba,4.0 MiB,4.7 GiB
