title,score,developer,publisher,rom_name,size,running_total
P.T.O. IV: Pacific Theater of Operations,7.1,Koei,Koei,P.T.O. IV - Pacific Theater of Operations (USA).bin,578.8 MiB,1.8 TiB
Project Eden,7.1,Core Design Ltd.,Eidos Interactive,Project Eden (USA).iso,1.6 GiB,1.8 TiB
Resident Evil Outbreak,7.1,Capcom,Capcom,Resident Evil - Outbreak (USA) (Beta) (2003-12-19).iso,4.4 GiB,1.8 TiB
RoadKill (2003),7.1,Terminal Reality,Midway,RoadKill (USA).iso,1.6 GiB,1.8 TiB
Rogue Trooper,7.1,Rebellion,Eidos Interactive,Rogue Trooper (USA).iso,1.9 GiB,1.8 TiB
Romance of the Three Kingdoms X,7.1,Koei,Koei,Romance of the Three Kingdoms X (USA).iso,2.7 GiB,1.8 TiB
Rugby 2005,7.1,HB Studios Multimedia,EA Sports,Rugby 2005 (USA).iso,3.9 GiB,1.8 TiB
Shinobi (2002),7.1,Overworks,Sega,Shinobi (USA).iso,1.2 GiB,1.8 TiB
Shrek 2,7.1,"Luxoflux, Inc.",Activision,Shrek 2 (USA).iso,1.2 GiB,1.8 TiB
SpongeBob SquarePants: Battle for Bikini Bottom,7.1,Heavy Iron Studios,THQ,Nickelodeon SpongeBob SquarePants - Battle for Bikini Bottom (USA).iso,1.2 GiB,1.8 TiB
Star Wars: Super Bombad Racing,7.1,Lucas Learning,Lucas Learning,"Star Wars - Super Bombad Racing (USA) (En,Fr,De,Es,It).bin",231.5 MiB,1.8 TiB
State of Emergency,7.1,VIS Entertainment,Rockstar Games,State of Emergency (USA).iso,4.3 GiB,1.8 TiB
Stuart Little 3: Big Photo Adventure,7.1,Magenta Software,Sega,Stuart Little 3 - Big Photo Adventure (USA).iso,1.7 GiB,1.8 TiB
Stuntman,7.1,Reflections Interactive,Infogrames,Stuntman (USA).iso,4.0 GiB,1.8 TiB
Stuntman: Ignition,7.1,Paradigm Entertainment,THQ,Stuntman - Ignition (USA).iso,4.4 GiB,1.8 TiB
Sub Rebellion,7.1,Racjin,Metro3D,Sub Rebellion (USA).bin,545.7 MiB,1.8 TiB
