title,score,developer,publisher,rom_name,size,running_total
Pinball Hall of Fame: The Williams Collection,7.8,Farsight Studios,System 3,Pinball Hall of Fame - The Williams Collection (USA).iso,374.3 MiB,106.6 GiB
Shin Megami Tensei: Persona,7.8,ITL,Atlus,Shin Megami Tensei - Persona (USA).iso,782.7 MiB,107.4 GiB
Silent Hill: Origins,7.8,Climax Studios,Konami,Silent Hill Origins (USA) (PSN).iso,767.4 MiB,108.1 GiB
Tiger Woods PGA Tour 07,7.8,EA Redwood Shores,EA Sports,Tiger Woods PGA Tour 07 (USA).iso,1.2 GiB,109.3 GiB
Tiger Woods PGA Tour 2005,7.8,EA Sports,EA Sports,Tiger Woods PGA Tour 10 (USA).iso,1.4 GiB,110.7 GiB
Tomb Raider: Anniversary,7.8,Crystal Dynamics,Eidos Interactive,"Tomb Raider - Anniversary (USA) (En,Fr,De,Es,It) (v1.02).iso",1.2 GiB,111.9 GiB
Traxxpad,7.8,Definitive Studios,Eidos Interactive,,,
World Soccer Winning Eleven 9,7.8,KCET,Konami,World Soccer Winning Eleven 9 (USA) (v1.02).iso,930.9 MiB,112.8 GiB
WWE SmackDown vs. Raw 2007,7.8,Yuke's,THQ,WWE SmackDown vs. Raw 2007 (USA).iso,1.5 GiB,114.3 GiB
Angry Birds,7.7,Abstraction Games,Chillingo,Angry Birds (USA) (v2) (minis) (PSN).iso,161.4 MiB,114.5 GiB
Aqua Panic,7.7,EKO Software,Atari SA,"Aqua Panic (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (PSN).iso",496.3 MiB,115.0 GiB
BlazBlue: Continuum Shift II,7.7,Arc System Works,Aksys Games,"BlazBlue - Continuum Shift II (USA) (En,Ja,Zh,Ko) (v1.01).iso",1.5 GiB,116.5 GiB
Class of Heroes 2,7.7,Zerodiv,MonkeyPaw Games,Class of Heroes 2 (USA) (v1.01).iso,660.0 MiB,117.1 GiB
DJ Max Fever,7.7,Pentavision Entertainment,PM Studios Inc.,DJ Max Fever (USA) (v1.03).iso,1.6 GiB,118.7 GiB
Exit (2008),7.7,Taito Corporation,Ubisoft,"Exit 2 (Europe) (En,Fr,De,Es,It) (v1.01).iso",157.0 MiB,118.9 GiB
Field Commander,7.7,Sony Online Entertainment,Sony Online Entertainment,Field Commander (USA) (Beta) (v1.10) (2006-03-01).iso,1.1 GiB,120.0 GiB
FIFA 06: Road to FIFA World Cup,7.7,EA Canada,EA Sports,,,
Final Fantasy IV: The Complete Collection,7.7,Bullets,Square Enix,"Final Fantasy IV - The Complete Collection (USA) (En,Ja,Fr).iso",840.0 MiB,120.8 GiB
Football Manager 2011,7.7,Sports Interactive,Sega,"Football Manager Handheld 2011 (Europe) (En,Fr,Es,It) (v1.02).iso",203.9 MiB,121.0 GiB
Guilty Gear Judgment,7.7,Arc System Works,Majesco,Guilty Gear Judgment (USA) (v1.01).iso,572.8 MiB,121.6 GiB
Killzone: Liberation,7.7,Guerrilla,SCEA,"Killzone - Liberation (USA) (En,Fr,De,Es,It,Nl,Pl,Ru) (Beta) (v0.30).iso",554.5 MiB,122.1 GiB
MLB 11: The Show,7.7,SCEA San Diego Studios,SCEA,MLB 11 - The Show (USA).iso,1.3 GiB,123.5 GiB
1000 Tiny Claws,7.6,Mediatonic,Mediatonic,1000 Tiny Claws (USA) (minis) (PSN).iso,194.0 MiB,123.6 GiB
Alien Zombie Death,7.6,PomPom Games,PomPom Games,Alien Zombie Death (USA) (minis) (PSN).iso,132.3 MiB,123.8 GiB
Brave Story: New Traveler,7.6,Game Republic,XSEED Games,Brave Story - New Traveler (USA) (v1.01).iso,184.4 MiB,124.0 GiB
Burnout Dominator,7.6,Criterion Games,Electronic Arts,Burnout Dominator (USA).iso,659.1 MiB,124.6 GiB
Gradius Collection,7.6,M2,Konami,Gradius Collection (USA) (v1.01).iso,333.2 MiB,124.9 GiB
Lego Indiana Jones: The Original Adventures,7.6,Traveller's Tales,LucasArts,"LEGO Indiana Jones - The Original Adventures (USA) (En,Fr,Es).iso",1.2 GiB,126.1 GiB
Lemmings (2006),7.6,Team17,SCEA,Lemmings (USA) (v1.01).iso,449.7 MiB,126.5 GiB
Mad Blocker Alpha: Revenge of the Fluzzles,7.6,Open Emotion Studios,Open Emotion Studios,Mad Blocker Alpha - Revenge of the Fluzzles (Europe) (v3) (minis) (PSN).iso,133.0 MiB,126.6 GiB
Me Monstar: Hear Me Roar!,7.6,Cohort Studios,Cohort Studios,Me Monstar - Hear Me Roar! (USA) (minis) (PSN).iso,169.8 MiB,126.8 GiB
NHL 07,7.6,EA Sports,EA Sports,NHL 07 (USA) (v1.01).iso,1.6 GiB,128.4 GiB
Pix'n Love Rush,7.6,Pasta Games,Bulkypix,Pix'n Love Rush (USA) (minis) (PSN).iso,149.0 MiB,128.6 GiB
Shift Extended,7.6,Zallag,Zallag,Shift Extended (USA) (minis) (PSN).iso,116.1 MiB,128.7 GiB
Snoopy vs. the Red Baron,7.6,Smart Bomb Interactive,Namco Bandai Games,Snoopy vs the Red Baron (USA).iso,515.8 MiB,129.2 GiB
The Legend of Heroes: Trails in the Sky SC,7.6,Falcom,XSEED Games,"Legend of Heroes, The - Trails in the Sky (USA).iso",1.3 GiB,130.5 GiB
Ultimate Block Party,7.6,Magicpot,Conspiracy Entertainment,Ultimate Block Party (USA) (v1.02).iso,136.1 MiB,130.7 GiB
Who's That Flying?!,7.6,Mediatonic,SCEA,Who's That Flying (USA) (minis) (PSN).iso,192.7 MiB,130.9 GiB
Ace Combat X: Skies of Deception,7.5,Project Aces ,Namco Bandai Games,Ace Combat X - Skies of Deception (USA).iso,1.0 GiB,131.9 GiB
Activision Hits Remixed,7.5,Digital Eclipse,Activision,Activision Hits Remixed (USA) (v1.01).iso,264.8 MiB,132.2 GiB
Archer Maclean's Mercury,7.5,Awesome Studios,Ignition Entertainment,Archer Maclean's Mercury (USA).iso,275.9 MiB,132.4 GiB
Capcom Classics Collection Reloaded,7.5,Klein Computer Entertainment,Capcom,Capcom Classics Collection Reloaded (USA).iso,603.8 MiB,133.0 GiB
Dead Head Fred,7.5,Vicious Cycle,D3Publisher,Dead Head Fred (USA) (v1.02).iso,1.3 GiB,134.3 GiB
Dracula: Undead Awakening,7.5,Chillingo,Chillingo,Dracula - Undead Awakening (USA) (minis) (PSN).iso,145.0 MiB,134.5 GiB
echoshift,7.5,SCEJ,SCEA,Echoshift (USA) (PSP) (PSN).iso,277.6 MiB,134.7 GiB
