title,score,developer,publisher,rom_name,size,running_total
Final Fantasy Crystal Chronicles: My Life as a King,8.0,Square Enix,Square Enix,Final Fantasy Crystal Chronicles - My Life as a King (USA) (WiiWare) (DLC).wad,3.6 MiB,300.4 GiB
Geometry Wars: Galaxies,8.0,Kuju Entertainment,Sierra Entertainment,Geometry Wars - Galaxies (USA).iso,4.4 GiB,304.7 GiB
LEGO Star Wars: The Complete Saga,8.0,Traveller's Tales,LucasArts,"LEGO Star Wars - The Complete Saga (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,309.1 GiB
Red Steel 2,8.0,Ubisoft Paris,Ubisoft,"Red Steel 2 (USA) (En,Fr,Es).iso",4.4 GiB,313.5 GiB
Rock Band,8.0,Harmonix Music Systems,MTV Games,Rock Band (USA).iso,4.4 GiB,317.9 GiB
Tales of Monkey Island Chapter 3: Lair of the Leviathan,8.0,Telltale Games,Telltale Games,Tales of Monkey Island - Chapter 3 - Lair of the Leviathan (USA) (WiiWare).wad,43.6 MiB,317.9 GiB
The Last Story,8.0,Mistwalker,XSEED Games,"Last Story, The (USA) (En,Fr,Es).iso",7.9 GiB,325.8 GiB
Trauma Center: Second Opinion,8.0,Atlus,Atlus,Trauma Center - Second Opinion (USA).iso,4.4 GiB,330.2 GiB
Wii Fit,8.0,Nintendo,Nintendo,"Wii Fit (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,334.6 GiB
Wii Fit Plus,8.0,Nintendo,Nintendo,"Wii Fit Plus (USA) (En,Fr,Es).iso",4.4 GiB,339.0 GiB
Wii Sports Resort,8.0,Nintendo,Nintendo,"Wii Sports Resort (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,343.3 GiB
Band Hero,7.9,Neversoft Entertainment,Activision,Band Hero (USA).iso,4.4 GiB,347.7 GiB
Bit.Trip Void,7.9,Gaijin Games,Aksys Games,Bit. Trip Void (USA) (WiiWare).wad,42.9 MiB,347.8 GiB
de Blob 2,7.9,Blue Tongue Entertainment,THQ,"de Blob 2 (USA) (En,Fr).iso",4.4 GiB,352.1 GiB
EA Sports Active 2,7.9,EA Canada,EA Sports,"EA Sports Active - More Workouts (USA) (En,Fr).iso",4.4 GiB,356.5 GiB
LEGO Harry Potter: Years 1-4,7.9,Traveller's Tales,Warner Bros. Interactive Entertainment,"LEGO Harry Potter - Years 1-4 (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,360.9 GiB
Mario Strikers Charged,7.9,Next Level Games,Nintendo,"Mario Strikers Charged (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,365.3 GiB
Metroid: Other M,7.9,Team Ninja,Nintendo,"Metroid - Other M (USA) (En,Fr,Es) (Rev 1).iso",7.9 GiB,373.2 GiB
Mini Ninjas,7.9,Io Interactive,Eidos Interactive,"Mini Ninjas (USA) (En,Fr,Es).iso",4.4 GiB,377.6 GiB
MLB Power Pros 2008,7.9,Konami,2K Sports,MLB Power Pros 2008 (USA).iso,4.4 GiB,382.0 GiB
NBA Jam (2010),7.9,EA Canada,EA Sports,NBA Jam (USA).iso,4.4 GiB,386.3 GiB
NHL 2K10,7.9,Take-Two Interactive,Take-Two Interactive,NHL 2K10 (USA).iso,4.4 GiB,390.7 GiB
Pro Evolution Soccer 2012,7.9,Konami,Konami,"PES 2013 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt).iso",4.4 GiB,395.1 GiB
Rubik's Puzzle Galaxy: RUSH,7.9,Two Tribes,The Game Factory,Rubik's Puzzle Galaxy - RUSH (USA) (WiiWare).wad,17.7 MiB,395.1 GiB
Rune Factory Frontier,7.9,Neverland,XSEED Games,Rune Factory - Frontier (USA).iso,4.4 GiB,399.5 GiB
Silent Hill: Shattered Memories,7.9,Climax Studios,Konami,"Silent Hill - Shattered Memories (USA) (En,Fr,Es).iso",4.4 GiB,403.9 GiB
