title,score,developer,publisher,rom_name,size,running_total
High Heat Major League Baseball 2004,8.3,3DO,3DO,High Heat Major League Baseball 2004 (USA).iso,7.3 GiB,958.6 GiB
James Bond 007: Everything or Nothing,8.3,EA Redwood Shores,EA Games,007 - Everything or Nothing (USA).iso,7.3 GiB,965.9 GiB
Madden NFL 07,8.3,EA Tiburon,EA Sports,Madden NFL 07 (USA).iso,7.3 GiB,973.2 GiB
Marvel: Ultimate Alliance,8.3,Raven Software,Activision,"Marvel - Ultimate Alliance (USA, Europe).iso",7.3 GiB,980.5 GiB
NBA 2K7,8.3,Visual Concepts,2K Sports,"NBA 2K7 (USA, Europe).iso",7.3 GiB,987.7 GiB
Need for Speed: Most Wanted (2005),8.3,EA Canada,Electronic Arts,Need for Speed - Most Wanted (USA) (Rev 1).iso,7.3 GiB,995.0 GiB
Need for Speed: Underground,8.3,EA Black Box,Electronic Arts,Need for Speed - Underground (USA).iso,7.3 GiB,1002.3 GiB
NHL 2K6,8.3,2K Sports,2K Sports,NHL 2K6 (USA).iso,7.3 GiB,1009.6 GiB
Phantasy Star Online: Blue Burst,8.3,Sonic Team,Sega,"Phantasy Star Online Episode I & II (USA) (En,Ja,Fr,De,Es).iso",7.3 GiB,1016.9 GiB
Prince of Persia: Warrior Within,8.3,Ubisoft Montreal,Ubisoft,"Prince of Persia - Warrior Within (USA, Europe) (En,Fr,De,Es,It).iso",7.3 GiB,1.0 TiB
Spider-Man 2,8.3,Treyarch,Activision,Spider-Man (USA) (Rev 1).iso,7.3 GiB,1.0 TiB
Star Wars: Battlefront II (2005),8.3,Pandemic Studios,LucasArts,"Star Wars - Battlefront II (USA) (En,Es,It) (Rev 1).iso",7.3 GiB,1.0 TiB
Steel Battalion,8.3,Capcom,Capcom,Steel Battalion (USA).iso,7.3 GiB,1.0 TiB
TimeSplitters: Future Perfect,8.3,Free Radical Design,EA Games,TimeSplitters - Future Perfect (USA).iso,7.3 GiB,1.0 TiB
Tony Hawk's Underground 2 Remix,8.3,Neversoft Entertainment,Activision,"Tony Hawk's Underground 2 (USA, Europe) (En,Fr,De).iso",7.3 GiB,1.0 TiB
Unreal Championship,8.3,Digital Extremes,Atari SA,"Unreal Championship (USA, Europe) (En,Fr,De,Es,It).iso",7.3 GiB,1.0 TiB
College Hoops 2K6,8.2,2K Sports,2K Sports,College Hoops 2K6 (USA).iso,7.3 GiB,1.1 TiB
Dance Dance Revolution Ultramix,8.2,Konami Computer Entertainment Hawaii,Konami,Dance Dance Revolution Ultramix (USA).iso,7.3 GiB,1.1 TiB
FIFA Soccer 2004,8.2,EA Canada,EA Sports,FIFA Soccer 2004 (USA).iso,7.3 GiB,1.1 TiB
Freedom Fighters,8.2,Io Interactive,EA Games,Freedom Fighters (USA).iso,7.3 GiB,1.1 TiB
Metal Arms: Glitch in the System,8.2,Swingin' Ape,VU Games,"Metal Arms - Glitch in the System (USA, Japan).iso",7.3 GiB,1.1 TiB
MVP Baseball 2003,8.2,EA Sports,EA Sports,MVP Baseball 2003 (USA).iso,7.3 GiB,1.1 TiB
NASCAR Thunder 2002,8.2,EA Sports,Electronic Arts,NASCAR Thunder 2002 (USA).iso,7.3 GiB,1.1 TiB
NBA Ballers,8.2,Midway,Midway,NBA Ballers (USA).iso,7.3 GiB,1.1 TiB
NBA Live 2003,8.2,EA Canada,Electronic Arts,NBA Live 2003 (USA).iso,7.3 GiB,1.1 TiB
NCAA Football 08,8.2,EA Sports,EA Sports,NCAA Football 08 (USA).iso,7.3 GiB,1.1 TiB
Peter Jackson's King Kong: The Official Game of the Movie,8.2,Ubisoft Montpellier,Ubisoft,"Peter Jackson's King Kong - The Official Game of the Movie (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi).iso",7.3 GiB,1.1 TiB
Sega GT 2002,8.2,Wow Entertainment,Sega,"Sega GT 2002 (USA) (En,Ja).iso",7.3 GiB,1.1 TiB
Thief: Deadly Shadows,8.2,Ion Storm,Eidos Interactive,Thief - Deadly Shadows (USA) (Beta) (2004-04-12).iso,2.2 GiB,1.1 TiB
Tomb Raider: Legend,8.2,Crystal Dynamics,Eidos Interactive,"Lara Croft Tomb Raider - Legend (USA, Europe) (En,Fr,De,Es,It).iso",7.3 GiB,1.1 TiB
X-Men Legends,8.2,Raven Software,Activision,X-Men Legends (World).iso,7.3 GiB,1.1 TiB
Capcom Classics Collection,8.1,Digital Eclipse,Capcom,Capcom Classics Collection Vol. 2 (USA).iso,7.3 GiB,1.2 TiB
FIFA Soccer 2005,8.1,EA Canada,EA Sports,FIFA Soccer 2005 (USA).iso,7.3 GiB,1.2 TiB
Hitman: Blood Money,8.1,Io Interactive,Eidos Interactive,"Hitman - Blood Money (USA, Europe).iso",7.3 GiB,1.2 TiB
