title,score,developer,publisher,rom_name,size,running_total
Super Hang-On,7.6,M2,Sega,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,266.8 GiB
The Denpa Men 2: Beyond The Waves,7.6,Genius Sonority Inc.,Genius Sonority Inc.,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,268.8 GiB
Toki Tori,7.6,Two Tribes,Two Tribes,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,270.8 GiB
Yo-kai Watch,7.6,Level 5,Nintendo,Yo-Kai Watch (USA).3ds,1.0 GiB,271.8 GiB
Bit.Trip Complete / THE BIT.TRIP,7.5,Gaijin Games,Aksys Games,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,273.8 GiB
Color Zen,7.5,Large Animal Games,Large Animal Games,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,275.8 GiB
The Denpa Men 3: The Rise of Digitoll,7.5,Genius Sonority Inc.,Genius Sonority Inc.,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,277.8 GiB
escapeVektor,7.5,Nnooo,Nnooo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,279.8 GiB
Hakuoki: Memories of the Shinsengumi,7.5,Idea Factory,Aksys Games,Hakuoki - Memories of the Shinsengumi (USA).3ds,1.0 GiB,280.8 GiB
Inazuma Eleven Go: Shadow,7.5,Level 5,Level 5,"Inazuma Eleven Go - Shadow (Europe) (En,Fr,De,Es,It).3ds",4.0 GiB,284.8 GiB
KAMI (2014),7.5,State of Play Games,State of Play Games,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,286.8 GiB
Kingdom Hearts 3D: Dream Drop Distance,7.5,Square Enix,Square Enix,"Kingdom Hearts 3D - Dream Drop Distance (USA) (En,Fr).3ds",2.0 GiB,288.8 GiB
Nano Assault,7.5,Shin'en,Majesco,Nano Assault (USA).3ds,256.0 MiB,289.0 GiB
NightSky,7.5,Nicalis,Nicalis,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,291.0 GiB
One Piece: Unlimited World Red,7.5,Ganbarion,Bandai Namco Games,One Piece - Unlimited World Red (USA).3ds,2.0 GiB,293.0 GiB
Paper Mario: Sticker Star,7.5,Intelligent Systems,Nintendo,"Paper Mario - Sticker Star (USA) (En,Fr,Es).3ds",1.0 GiB,294.0 GiB
Pokemon Picross,7.5,Jupiter Corporation,Nintendo,"Pokemon Y (USA) (En,Ja,Fr,De,Es,It,Ko).3ds",2.0 GiB,296.0 GiB
Ridge Racer 3D,7.5,Xeen,Namco Bandai Games,"Ridge Racer 3D (USA) (En,Fr,Es).3ds",1.0 GiB,297.0 GiB
Tales of the Abyss,7.5,Bandai Namco Games,Namco Bandai Games,Tales of the Abyss (USA).3ds,2.0 GiB,299.0 GiB
Culdcept Revolt,7.4,Omiya Soft,NIS America,Culdcept Revolt (USA).3ds,512.0 MiB,299.5 GiB
Harvest Moon 3D: A New Beginning,7.4,Marvelous AQL,Natsume,Harvest Moon 3D - A New Beginning (USA).3ds,512.0 MiB,300.0 GiB
Inazuma Eleven Go: Light,7.4,Level 5,Level 5,"Inazuma Eleven Go - Light (Europe) (En,Fr,De,Es,It).3ds",4.0 GiB,304.0 GiB
