title,score,developer,publisher,rom_name,size,running_total
Space Invaders Get Even,6.8,Taito Corporation,Square Enix,Space Invaders Get Even (USA) (WiiWare) (DLC).wad,45.8 MiB,492.3 GiB
Pop 'Em Drop 'Em Samegame,6.8,Hudson Entertainment,Hudson Entertainment,"Pop 'Em, Drop 'Em SameGame (USA) (WiiWare).wad",9.2 MiB,492.3 GiB
JumpStart: Escape From Adventure Island,6.8,Knowledge Adventure Inc.,Knowledge Adventure Inc.,JumpStart Escape from Adventure Island (USA).iso,4.4 GiB,496.7 GiB
Cooking Mama: Cook Off,6.8,OfficeCreate,Majesco,Cooking Mama - Cook Off (USA).iso,4.4 GiB,501.1 GiB
Chronos Twins DX,6.8,EnjoyUp Games,EnjoyUp Games,Chronos Twins DX (USA) (WiiWare).wad,37.5 MiB,501.1 GiB
Art Style: Rotozoa,6.8,Skip Ltd.,Nintendo,Art Style - light trax (USA) (WiiWare).wad,21.5 MiB,501.1 GiB
Link's Crossbow Training,6.8,Nintendo,Nintendo,"Link's Crossbow Training (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,505.5 GiB
We Ski,6.7,Bandai Namco Games,Namco Bandai Games,"We Ski (USA) (En,Fr,Es).iso",4.4 GiB,509.9 GiB
Samurai Warriors 3,6.7,Omega Force,Nintendo,"Samurai Warriors 3 (USA) (En,Fr,Es).iso",7.9 GiB,517.8 GiB
Roogoo: Twisted Towers,6.7,SpiderMonk,SouthPeak Games,"Roogoo - Twisted Towers (USA) (En,Fr,Es).iso",4.4 GiB,522.2 GiB
Nerf N-Strike Elite,6.7,EA Salt Lake,Electronic Arts,Nerf N-Strike Elite (USA).iso,4.4 GiB,526.6 GiB
Karaoke Revolution Glee: Volume 2,6.7,Konami,Konami,"Karaoke Revolution Glee - Volume 2 (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,531.0 GiB
Dewy's Adventure,6.7,Konami,Konami,Dewy's Adventure (USA).iso,4.4 GiB,535.3 GiB
Let's TAP,6.7,Prope,Sega,"Let's Tap (USA) (En,Fr,Es).iso",4.4 GiB,539.7 GiB
We Ski & Snowboard,6.6,Bandai Namco Games,Namco Bandai Games,"We Ski & Snowboard (USA) (En,Fr,Es).iso",4.4 GiB,544.1 GiB
Ultimate Shooting Collection,6.6,MileStone Inc.,UFO Interactive,Ultimate Shooting Collection (USA).iso,4.4 GiB,548.5 GiB
