title,score,developer,publisher,rom_name,size,running_total
Spec Ops: Ranger Elite,5.4,Runecraft,Take-Two Interactive,Spec Ops - Ranger Elite (USA).bin,185.5 MiB,48.6 GiB
Inuyasha: A Feudal Fairy Tale,5.4,Dimps Corporation,Bandai,Inuyasha - A Feudal Fairy Tale (USA) (Rev 1).bin,635.7 MiB,49.2 GiB
Clock Tower II: The Struggle Within,5.3,Human Entertainment,Agetec,Clock Tower II - The Struggle Within (USA).bin,409.1 MiB,49.6 GiB
Rayman Rush,5.3,Ubisoft Shanghai,Ubisoft,Rayman Rush (USA).bin,483.5 MiB,50.1 GiB
The Dukes of Hazzard II: Daisy Dukes It Out,5.3,Sinister Games,SouthPeak Games,"Dukes of Hazzard II, The - Daisy Dukes It Out (USA).bin",667.5 MiB,50.7 GiB
NBA ShootOut 2002,5.3,Killer Game,SCEA,NBA ShootOut 2002 (USA) (Track 1).bin,282.6 MiB,51.0 GiB
Hot Wheels Extreme Racing,5.3,Atod,THQ,Hot Wheels - Extreme Racing (USA) (Track 01).bin,68.8 MiB,51.1 GiB
Smurf Racer!,5.2,Artificial Mind and Movement,Infogrames,"Smurf Racer! (USA) (En,Fr,Es).bin",238.9 MiB,51.3 GiB
Countdown Vampires,5.2,K2 LLC,Bandai,Countdown Vampires (USA) (Disc 2).bin,1.1 GiB,52.4 GiB
Action Bass,5.1,Vingt-et-un Systems,Take-Two Interactive,Action Bass (USA).bin,163.9 MiB,52.6 GiB
Duke Nukem: Land of the Babes,5.0,n-Space,Infogrames,Duke Nukem - Land of the Babes (USA).bin,675.0 MiB,53.2 GiB
007 Racing,5.0,Eutechnyx,Electronic Arts,007 Racing (USA).bin,538.8 MiB,53.7 GiB
Hoshigami: Ruining Blue Earth,5.0,Max Five,Atlus,Hoshigami - Ruining Blue Earth (USA) (Track 1).bin,529.8 MiB,54.3 GiB
Runabout 2,4.9,Climax Entertainment,Hot-B,Runabout 2 (USA) (Track 1).bin,308.9 MiB,54.6 GiB
Disney's The Lion King: Simba's Mighty Adventure,4.9,Paradox Development,Activision,Disney's The Lion King - Simba's Mighty Adventure (USA) (Track 1).bin,568.4 MiB,55.1 GiB
Freestyle Motocross: McGrath Vs. Pastrana,4.8,"Z-Axis, Ltd.",Acclaim,Freestyle Motocross - McGrath vs. Pastrana (USA) (Track 1).bin,157.8 MiB,55.3 GiB
MTV Sports: T.J. Lavin's Ultimate BMX,4.7,Blue Shift,THQ,MTV Sports - T.J. Lavin's Ultimate BMX (USA).bin,568.0 MiB,55.8 GiB
Danger Girl,4.3,n-Space,THQ,Danger Girl (USA).bin,650.8 MiB,56.5 GiB
Creatures,4.3,Creature Labs,Conspiracy Entertainment,Creatures (USA).bin,462.4 MiB,56.9 GiB
The Simpsons Wrestling,4.2,Big Ape Productions,Activision,"Simpsons Wrestling, The (USA).bin",483.4 MiB,57.4 GiB
All-Star Slammin' D-Ball,4.2,Access,Agetec,All-Star Slammin' D-Ball (USA).bin,204.6 MiB,57.6 GiB
Dragon Ball Z: Ultimate Battle 22,3.8,TOSE,Infogrames,Dragon Ball Z - Ultimate Battle 22 (USA).bin,320.8 MiB,57.9 GiB
"Army Men: World War - Land, Sea, Air",3.5,3DO,3DO,"Army Men - World War - Land, Sea, Air (USA).bin",265.0 MiB,58.2 GiB
Animorphs: Shattered Reality,2.7,SingleTrac,Infogrames,Animorphs - Shattered Reality (USA) (Track 1).bin,255.2 MiB,58.4 GiB
HBO Boxing,2.6,Osiris Studios,Acclaim,HBO Boxing (USA) (Track 1).bin,395.6 MiB,58.8 GiB
