title,score,developer,publisher,rom_name,size,running_total
OutRun 2006: Coast 2 Coast,8.3,Sumo Digital,Sega,OutRun 2006 - Coast 2 Coast (USA) (v1.03).iso,605.4 MiB,66.8 GiB
Phantom Brave,8.3,Nippon Ichi Software,NIS America,Phantom Brave Portable (Japan) (v1.01).iso,559.8 MiB,67.3 GiB
Ragnarok Tactics,8.3,ApolloSoft,Aksys Games,Ragnarok Tactics (USA).iso,615.5 MiB,67.9 GiB
Star Wars: The Force Unleashed,8.3,LucasArts,LucasArts,"Star Wars - The Force Unleashed (USA) (En,Fr).iso",1.0 GiB,69.0 GiB
Test Drive Unlimited,8.3,Eden Studios,Atari SA,Test Drive Unlimited (USA).iso,1.4 GiB,70.4 GiB
Tomb Raider: Anniversary,8.3,Crystal Dynamics,Eidos Interactive,"Tomb Raider - Anniversary (USA) (En,Fr,De,Es,It) (v1.02).iso",1.2 GiB,71.6 GiB
Tony Hawk's Underground 2 Remix,8.3,Neversoft Entertainment,Activision,Tony Hawk's Underground 2 Remix (USA) (v1.01).iso,1.1 GiB,72.7 GiB
Valkyrie Profile,8.3,TOSE,Square Enix,Valkyrie Profile - Lenneth (USA).iso,677.5 MiB,73.4 GiB
BlazBlue: Calamity Trigger,8.2,Arc System Works,Aksys Games,"BlazBlue - Calamity Trigger Portable (USA) (En,Ja,Zh,Ko).iso",1.6 GiB,75.0 GiB
Capcom Classics Collection Reloaded,8.2,Klein Computer Entertainment,Capcom,Capcom Classics Collection Reloaded (USA).iso,603.8 MiB,75.6 GiB
Corpse Party,8.2,Team GrisGris,XSEED Games,Corpse Party (USA) (PSN).iso,742.3 MiB,76.3 GiB
Death Jr.,8.2,Backbone Entertainment,Konami,Death Jr. (USA) (v1.01).iso,415.0 MiB,76.7 GiB
Dissidia: Final Fantasy,8.2,Square Enix,Square Enix,Dissidia Final Fantasy (Japan).iso,1.5 GiB,78.2 GiB
Final Fantasy III (3D Remake),8.2,Matrix Software,Square Enix,"Final Fantasy III (USA) (En,Fr,Es) (PSN).iso",585.1 MiB,78.8 GiB
Hakuoki: Demon of the Fleeting Blossom,8.2,Idea Factory,Aksys Games,Hakuoki - Demon of the Fleeting Blossom (USA).iso,1.1 GiB,79.9 GiB
Hot Shots Golf: Open Tee 2,8.2,Clap Hanz,SCEA,Hot Shots Golf - Open Tee 2 (USA) (PSP) (PSN).iso,899.2 MiB,80.8 GiB
Marvel: Ultimate Alliance,8.2,Raven Software,Activision,Marvel - Ultimate Alliance (USA) (v2.00).iso,1.7 GiB,82.4 GiB
MLB 07: The Show,8.2,SCEA San Diego Studios,SCEA,MLB 07 - The Show (USA) (v1.01).iso,1.3 GiB,83.8 GiB
Need for Speed: ProStreet,8.2,EA Black Box,EA Games,Need for Speed - ProStreet (USA).iso,854.8 MiB,84.6 GiB
Resistance: Retribution,8.2,Sony Bend,SCEA,"Resistance - Retribution (USA) (En,Ja,Fr,Es).iso",1.6 GiB,86.1 GiB
Sid Meier's Pirates!,8.2,Firaxis Games,Atari SA,"Sid Meier's Pirates! (USA) (En,Fr,De,Es,It) (v1.02).iso",318.0 MiB,86.5 GiB
SOCOM: U.S. Navy SEALs Fireteam Bravo,8.2,Zipper Interactive,SCEA,SOCOM - U.S. Navy SEALs - Fireteam Bravo (USA) (v1.01).iso,534.2 MiB,87.0 GiB
Star Wars Battlefront: Renegade Squadron,8.2,Rebellion,LucasArts,Star Wars Battlefront - Renegade Squadron (USA).iso,887.4 MiB,87.8 GiB
