title,score,developer,publisher,rom_name,size,running_total
The Sims Bustin' Out,8.1,Maxis,EA Games,"Sims, The - Bustin' Out (USA).iso",1.4 GiB,212.1 GiB
Tom Clancy's Splinter Cell: Chaos Theory,8.1,Ubisoft Montreal,Ubisoft,"Tom Clancy's Splinter Cell - Chaos Theory (USA) (En,Fr,Es) (Disc 2).iso",2.7 GiB,214.8 GiB
Fantastic 4,8.0,7 Studios,Activision,Fantastic 4 (USA).iso,1.4 GiB,216.2 GiB
FIFA 06: Road to FIFA World Cup,8.0,EA Canada,EA Sports,FIFA 2002 - Road to FIFA World Cup (Japan).iso,1.4 GiB,217.6 GiB
I-Ninja,8.0,Argonaut Games,Namco,I-Ninja (USA).iso,1.4 GiB,218.9 GiB
Kelly Slater's Pro Surfer,8.0,Treyarch,Activision,Kelly Slater's Pro Surfer (USA).iso,1.4 GiB,220.3 GiB
Mario Party 6,8.0,Hudson Soft,Nintendo,Mario Party 6 (USA).iso,1.4 GiB,221.6 GiB
Medal of Honor: Frontline,8.0,EA LA,EA Games,Medal of Honor - Frontline (USA).iso,1.4 GiB,223.0 GiB
SSX On Tour,8.0,EA Canada,EA Sports Big,SSX on Tour (USA).iso,1.4 GiB,224.4 GiB
The Lord of the Rings: The Third Age,8.0,EA Games,EA Games,"Lord of the Rings, The - The Third Age (USA) (Disc 2).iso",2.7 GiB,227.1 GiB
Wave Race: Blue Storm,8.0,Nintendo Software Technology,Nintendo,Wave Race - Blue Storm (USA).iso,1.4 GiB,228.4 GiB
Baldur's Gate: Dark Alliance,7.9,Snowblind Studios,Interplay,Baldur's Gate - Dark Alliance (USA).iso,1.4 GiB,229.8 GiB
Battalion Wars,7.9,Kuju Entertainment,Nintendo,Battalion Wars (USA).iso,1.4 GiB,231.2 GiB
Dragon Ball Z: Budokai 2,7.9,Dimps Corporation,Atari SA,Dragon Ball Z - Budokai 2 (USA).iso,1.4 GiB,232.5 GiB
Harvest Moon: A Wonderful Life,7.9,TOSE,Natsume,Harvest Moon - A Wonderful Life (USA).iso,1.4 GiB,233.9 GiB
Smuggler's Run: Warzones,7.9,Angel Studios,Rockstar Games,Smuggler's Run - Warzones (USA).iso,1.4 GiB,235.2 GiB
Sonic Adventure DX Director's Cut,7.9,Sonic Team,Sega,"Sonic Adventure DX - Director's Cut (USA) (En,Ja,Fr,De,Es).iso",1.4 GiB,236.6 GiB
TY the Tasmanian Tiger,7.9,Krome Studios,EA Games,TY the Tasmanian Tiger (USA).iso,1.4 GiB,237.9 GiB
Wario World,7.9,Treasure,Nintendo,Wario World (USA).iso,1.4 GiB,239.3 GiB
WWE Day of Reckoning,7.9,Yuke's,THQ,WWE Day of Reckoning (USA) (Rev 1).iso,1.4 GiB,240.7 GiB
WWE Day of Reckoning 2,7.9,Yuke's,THQ,WWE Day of Reckoning 2 (USA).iso,1.4 GiB,242.0 GiB
2002 FIFA World Cup,7.8,EA Sports,EA Sports,2002 FIFA World Cup (USA).iso,1.4 GiB,243.4 GiB
Alien Hominid,7.8,The Behemoth,O3 Entertainment,Alien Hominid (USA).iso,1.4 GiB,244.7 GiB
Beach Spikers: Virtua Beach Volleyball,7.8,Sega AM2,Sega,Beach Spikers - Virtua Beach Volleyball (USA).iso,1.4 GiB,246.1 GiB
Burnout (2001),7.8,Criterion Games,Acclaim,Burnout (USA).iso,1.4 GiB,247.5 GiB
Crash Nitro Kart,7.8,Vicarious Visions,Universal Interactive,Crash Nitro Kart (USA).iso,1.4 GiB,248.8 GiB
From Russia With Love,7.8,EA Redwood Shores,Electronic Arts,007 - From Russia with Love (USA).iso,1.4 GiB,250.2 GiB
Hello Kitty: Roller Rescue,7.8,Xpec,Namco,Hello Kitty - Roller Rescue (USA).iso,1.4 GiB,251.5 GiB
Mario Party 7,7.8,Hudson,Nintendo,Mario Party 7 (USA) (Rev 1).iso,1.4 GiB,252.9 GiB
Mortal Kombat: Deception,7.8,Midway,Midway,Mortal Kombat - Deception (USA).iso,1.4 GiB,254.3 GiB
Sonic Heroes,7.8,Sonic Team,Sega,"Sonic Heroes (USA) (En,Ja,Fr,De,Es,It).iso",1.4 GiB,255.6 GiB
1080: Avalanche,7.7,Nintendo,Nintendo,1080 Avalanche (USA).iso,1.4 GiB,257.0 GiB
Billy Hatcher and the Giant Egg,7.7,Sonic Team,Sega,Billy Hatcher and the Giant Egg (USA).iso,1.4 GiB,258.3 GiB
Custom Robo,7.7,Noise Inc.,Nintendo,Custom Robo (USA).iso,1.4 GiB,259.7 GiB
Dead to Rights,7.7,Namco,Namco,Dead to Rights (USA).iso,1.4 GiB,261.1 GiB
