title,score,developer,publisher,rom_name,size,running_total
Tony Hawk's American Sk8land,8.4,Vicarious Visions,Activision,Tony Hawk's American Sk8land (USA).nds,64.0 MiB,5.4 GiB
Art Style: PiCTOBiTS,8.3,Nintendo,Nintendo,,,
Bangai-O Spirits,8.3,Treasure,D3Publisher,Bangai-O Spirits (USA).nds,8.0 MiB,5.4 GiB
Bleach: The Blade of Fate,8.3,Treasure,Sega,Bleach - The Blade of Fate (USA).nds,128.0 MiB,5.5 GiB
Clubhouse Games,8.3,Agenda,Nintendo,"Clubhouse Games (USA) (En,Fr,De,Es,It) (Rev 1).nds",16.0 MiB,5.5 GiB
Contact (2006),8.3,Grasshopper Manufacture,Atlus,Contact (USA).nds,64.0 MiB,5.6 GiB
Contra 4,8.3,WayForward,Konami,Contra 4 (USA).nds,32.0 MiB,5.6 GiB
Dragon Quest Heroes: Rocket Slime,8.3,TOSE,Square Enix,Dragon Quest Heroes - Rocket Slime (USA).nds,64.0 MiB,5.7 GiB
Dragon Quest Wars,8.3,Intelligent Systems,Square Enix,Dragon Quest Wars (Japan).nds,7.5 MiB,5.7 GiB
Inchworm Animation,8.3,Arc System Works,Flat Black Films,,,
Kingdom Hearts 358/2 Days,8.3,h.a.n.d. Inc.,Square Enix,Kingdom Hearts - 358-2 Days (USA) (Video).nds,2.0 MiB,5.7 GiB
Kirby Mass Attack,8.3,HAL Labs,Nintendo,"Kirby Mass Attack (USA) (En,Fr,Es).nds",128.0 MiB,5.8 GiB
Luminous Arc 2,8.3,Imageepoch,Atlus,Luminous Arc 2 (USA).nds,128.0 MiB,5.9 GiB
Mega Man Zero Collection,8.3,Inti Creates,Capcom,Mega Man Zero Collection (USA).nds,64.0 MiB,6.0 GiB
Mighty Flip Champs!,8.3,WayForward,WayForward,,,
Ninja Gaiden: Dragon Sword,8.3,Team Ninja,Tecmo,Ninja Gaiden - Dragon Sword (USA).nds,128.0 MiB,6.1 GiB
Nintendogs: Chihuahua & Friends,8.3,Nintendo,Nintendo,Nintendogs - Chihuahua & Friends (USA).nds,32.0 MiB,6.2 GiB
Nintendogs: Dachshund & Friends,8.3,Nintendo,Nintendo,Nintendogs - Dachshund & Friends (USA).nds,32.0 MiB,6.2 GiB
Nintendogs: Dalmatian & Friends,8.3,Nintendo,Nintendo,"Nintendogs - Dalmatian & Friends (USA, Australia) (En,Fr,Es).nds",64.0 MiB,6.3 GiB
Nintendogs: Lab & Friends,8.3,Nintendo,Nintendo,"Nintendogs - Lab & Friends (USA, Australia).nds",32.0 MiB,6.3 GiB
Picross 3D,8.3,HAL Labs,Nintendo,"Picross 3D (USA) (En,Fr,Es).nds",64.0 MiB,6.4 GiB
Picross DS,8.3,Jupiter Corporation,Nintendo,"Picross DS (USA) (En,Fr,Es).nds",32.0 MiB,6.4 GiB
Professor Layton and the Last Specter,8.3,Level 5,Nintendo,Professor Layton and the Last Specter (USA).nds,256.0 MiB,6.6 GiB
Rhythm Heaven,8.3,Nintendo,Nintendo,Rhythm Heaven (USA).nds,128.0 MiB,6.8 GiB
Spider-Man: Shattered Dimensions (2010),8.3,Griptonite Games,Activision,"Spider-Man - Shattered Dimensions (USA) (En,Fr).nds",64.0 MiB,6.8 GiB
Super Scribblenauts,8.3,5TH Cell,Warner Bros. Interactive Entertainment,"Super Scribblenauts (USA) (En,Fr,Es,Pt).nds",32.0 MiB,6.9 GiB
Viewtiful Joe: Double Trouble!,8.3,Clover Studio,Capcom,Viewtiful Joe - Double Trouble! (USA).nds,64.0 MiB,6.9 GiB
