title,score,developer,publisher,rom_name,size,running_total
Naruto Shippuden: Ultimate Ninja Heroes 3,6.1,CyberConnect2,Namco Bandai Games,Naruto Shippuden - Ultimate Ninja Heroes 3 (USA).iso,1.3 GiB,115.6 GiB
Harvest Moon: Boy & Girl,6.1,Marvelous Entertainment,Natsume,Harvest Moon - Boy & Girl (USA).iso,325.7 MiB,115.9 GiB
Gretzky NHL,6.1,Page 44 Studios,SCEA,Gretzky NHL (USA).iso,146.1 MiB,116.1 GiB
Ghost in the Shell: Stand Alone Complex (2005),6.1,G-Artists,Bandai,Ghost in the Shell - Stand Alone Complex (USA) (v1.01).iso,756.5 MiB,116.8 GiB
Death Jr.,6.1,Backbone Entertainment,Konami,Death Jr. (USA) (v1.01).iso,415.0 MiB,117.2 GiB
Class of Heroes,6.1,Zerodiv,Atlus,Class of Heroes (USA) (v1.01).iso,324.9 MiB,117.5 GiB
Yu-Gi-Oh! GX Tag Force 2,6.0,Konami,Konami,Yu-Gi-Oh! GX - Tag Force 2 (USA) (v1.02).iso,1.7 GiB,119.2 GiB
Sonic Rivals 2,6.0,Backbone Entertainment,Sega,Sonic Rivals 2 (USA) (v1.01).iso,492.0 MiB,119.7 GiB
Puzzle Scape,6.0,Farmind Ltd,Got Game Entertainment,Puzzle Scape (USA) (v1.04).iso,330.1 MiB,120.0 GiB
Online Chess Kingdoms,6.0,Leviathan Games,Konami,"Online Chess Kingdoms (USA) (En,Fr,De,Es,It) (v1.02).iso",254.6 MiB,120.3 GiB
Naruto Shippuden: Legends: Akatsuki Rising,6.0,Racjin,Namco Bandai Games,Naruto Shippuden - Legends - Akatsuki Rising (USA).iso,728.4 MiB,121.0 GiB
Luxor: The Wrath of Set,6.0,MumboJumbo,MumboJumbo,Luxor - The Wrath of Set (USA).iso,864.3 MiB,121.8 GiB
Jikandia: The Timeless Land,6.0,Opus Studio,Aksys Games,Jikandia - The Timeless Land (USA).iso,161.3 MiB,122.0 GiB
Hot Wheels: Ultimate Racing,6.0,Raylight Studios,DSI Games,"Hot Wheels Ultimate Racing (USA) (En,Fr,De,Es,It) (v1.02).iso",826.3 MiB,122.8 GiB
Generation of Chaos,6.0,Idea Factory,NIS America,Generation of Chaos (USA) (v1.02).iso,1.1 GiB,123.8 GiB
