title,score,developer,publisher,rom_name,size,running_total
The Getaway,7.2,Team Soho,SCEA,"Getaway, The (USA) (En,Fr,De,Es,It).iso",4.2 GiB,482.5 GiB
Tales of Legendia,7.2,Namco,Namco,Tales of Legendia (USA).iso,3.7 GiB,486.2 GiB
Super Dragon Ball Z,7.2,Crafts & Meister,Atari SA,Super Dragon Ball Z (USA).iso,4.0 GiB,490.2 GiB
SOCOM: U.S. Navy SEALs: Combined Assault,7.2,Zipper Interactive,SCEA,SOCOM - U.S. Navy SEALs - Combined Assault (USA).iso,3.7 GiB,493.9 GiB
Silpheed: The Lost Planet,7.2,Treasure,Working Designs,Silpheed - The Lost Planet (USA).bin,688.0 MiB,494.6 GiB
Sega SuperStars,7.2,Sonic Team,Sega,Sega Superstars (USA).bin,605.2 MiB,495.2 GiB
Samurai Warriors: Xtreme Legends,7.2,Omega Force,Koei,Samurai Warriors - Xtreme Legends (USA).iso,4.4 GiB,499.5 GiB
Dynasty Warriors 4: Xtreme Legends,7.2,Omega Force,Koei,Dynasty Warriors 4 - Xtreme Legends (USA).iso,3.4 GiB,502.9 GiB
Dynasty Warriors 3: Xtreme Legends,7.2,Omega Force,Koei,Dynasty Warriors 3 - Xtreme Legends (USA).iso,2.9 GiB,505.8 GiB
Dragon Ball Z: Budokai Tenkaichi,7.2,Spike,Atari SA,Dragon Ball Z - Budokai Tenkaichi (USA).iso,3.2 GiB,509.1 GiB
Disney Golf,7.2,T&E Soft,EA Games,Disney Golf (USA).bin,643.4 MiB,509.7 GiB
Bujingai: The Forsaken City,7.2,Taito Corporation,Bam Entertainment,Bujingai - The Forsaken City (USA).iso,3.6 GiB,513.3 GiB
Bombastic,7.2,Shift,Capcom,Bombastic (USA).iso,1.5 GiB,514.8 GiB
Wild ARMs 5,7.1,Media.Vision,XSEED Games,Wild Arms 5 (USA).iso,4.1 GiB,518.9 GiB
Suzuki TT Superbikes,7.1,Jester Interactive,Valcon Games,Suzuki TT Superbikes - Real Road Racing (USA).iso,3.8 GiB,522.7 GiB
Sub Rebellion,7.1,Racjin,Metro3D,Sub Rebellion (USA).bin,545.7 MiB,523.2 GiB
Stuart Little 3: Big Photo Adventure,7.1,Magenta Software,Sega,Stuart Little 3 - Big Photo Adventure (USA).iso,1.7 GiB,524.9 GiB
Shinobi (2002),7.1,Overworks,Sega,Shinobi (USA).iso,1.2 GiB,526.2 GiB
Resident Evil Outbreak,7.1,Capcom,Capcom,Resident Evil - Outbreak (USA) (Beta) (2003-12-19).iso,4.4 GiB,530.5 GiB
P.T.O. IV: Pacific Theater of Operations,7.1,Koei,Koei,P.T.O. IV - Pacific Theater of Operations (USA).bin,578.8 MiB,531.1 GiB
MotoGP 4,7.1,Namco,Namco Bandai Games,MotoGP 4 (USA).iso,1.2 GiB,532.3 GiB
Mobile Suit Gundam: Zeonic Front,7.1,Bec,Bandai,Mobile Suit Gundam - Zeonic Front (USA).iso,1.9 GiB,534.2 GiB
Kessen II,7.1,Koei,Koei,Kessen II (USA).iso,4.1 GiB,538.3 GiB
